1.0,0.022000000000000002,2.4199225624780087,0.2199929602252735,11.600,,0.06899999999999999,0.29332394696703135,5.530
,0.11,5.0598380851812905,0.7333098674175783,6.840,,0.345,0.8066408541593362,0.190
,0.22,6.819781766983479,1.3199577613516411,6.630,,0.69,1.0266338143846097
,0.44,7.993077554851603,2.273260588994493,1.250,,1.38,1.5399507215769146
,0.66,9.239704329461487,3.2998944033791027,,,2.07,1.8332746685439458
,0.88,10.193007157104338,3.519887363604376,,,2.76,2.273260588994493
,1.1,10.779655051038402,3.6665493370878917,,,3.4499999999999997,2.5665845359615242
1.5,0.022000000000000002,1.058930223305696,0.07563787309326399,11.350,,0.06899999999999999,0.226913619279792,10.910
,0.11,3.706255781569936,0.453827238559584,3.620,,0.345,0.680740857839376,0.060
,0.22,4.613910258689104,0.75637873093264,9.480,,0.69,0.75637873093264
,0.44,6.656132832207232,1.361481715678752,0.380,,1.38,0.983292350212432
,0.66,8.168890294072513,1.815308954238336,,,2.07,1.664033208051808
,0.88,8.925269025005152,2.4204119389844476,,,2.76,1.8909468273316001
,1.1,8.925269025005152,2.798601304450768,,,3.4499999999999997,1.966584700424864
2.0,0.022000000000000002,0.6184138920496729,0.0,11.410,,0.06899999999999999,0.30920694602483645,7.340
,0.11,2.62825904121111,0.23190520951862736,2.320,,0.345,0.6184138920496729,0.090
,0.22,3.6331816157918286,0.46381041903725473,12.000,,0.69,0.695715628555882
,0.44,5.565725028447056,1.0049225745807187,0.180,,1.38,1.0822243110869276
,0.66,7.111759758571238,1.2368277840993458,,,2.07,1.4687329936179732
,0.88,7.7301736506209116,1.391431257111764,,,2.76,1.7779399396428095
,1.1,8.116682333151957,2.1644486221738553,,,3.4499999999999997,2.0098451491614373
2.5,0.022000000000000002,0.863469057586324,0.07849718705330219,12.000,,0.06899999999999999,0.6279774964264175,3.060
,0.11,2.51190998570567,0.31398874821320877,2.440,,0.345,1.0989606187462306,0.780
,0.22,4.081853726771714,0.6279774964264175,3.820,,0.69,1.4129493669594393
,0.44,5.808791841944362,1.1774578057995329,0.920,,1.38,1.9624296763325546
,0.66,7.849718705330218,1.334452179906137,,,2.07,1.8839324892792524
,0.88,8.006713079436823,1.8054353022259502,,,2.76,2.4334127986523675
,1.1,9.02717651112975,1.8839324892792524,,,3.4499999999999997,2.276418424545763
3.0,0.022000000000000002,0.6356228468276083,0.0,12.000,,0.06899999999999999,0.7945285585345104,3.150
,0.11,1.8274156846293739,0.23835856756035312,1.700,,0.345,0.8739814143879615,0.470
,0.22,3.0192085224311396,0.3972642792672552,11.730,,0.69,1.0328871260948633
,0.44,5.243888486327768,0.7945285585345104,0.160,,1.38,1.3506985495086676
,0.66,5.958964189008827,1.0328871260948633,,,2.07,2.0657742521897267
,0.88,7.230209882664044,1.5096042612155698,,,2.76,1.906868540482825
,1.1,8.263097008758907,1.747962828775923,,,3.4499999999999997,2.463038531456982
3.5,0.022000000000000002,0.801498481561129,0.0,12.000,,0.06899999999999999,0.5610489370927902,3.400
,0.11,1.7632966594344837,0.3205993926244516,1.340,,0.345,0.7213486334050161,0.440
,0.22,2.5647951409956127,0.4007492407805645,5.050,,0.69,1.2823975704978063
,0.44,4.488391496742322,0.7213486334050161,0.410,,1.38,1.602996963122258
,0.66,5.450189674615677,1.0419480260294676,,,2.07,1.8434465075905966
,0.88,6.492137700645144,1.4426972668100322,,,2.76,2.083896052058935
,1.1,7.293636182206273,1.522847114966145,,,3.4499999999999997,2.083896052058935
4.0,0.022000000000000002,0.7277325954663896,0.16171835454808656,11.080,,0.06899999999999999,0.8894509500144762,1.720
,0.11,2.1831977863991687,0.24257753182212985,1.440,,0.345,1.132028481836606,9.770
,0.22,2.587493672769385,0.3234367090961731,12.000,,0.69,1.2937468363846925
,0.44,4.204677218250251,0.8085917727404328,0.160,,1.38,1.4554651909327792
,0.66,5.013268990990684,1.2128876591106492,,,2.07,1.9406202545770388
,0.88,5.821860763731117,1.2937468363846925,,,2.76,2.1023386091251255
,1.1,7.3581851319379386,1.9406202545770388,,,3.4499999999999997,2.4257753182212984
4.5,0.022000000000000002,0.8941991674192865,0.16258166680350664,9.940,,0.06899999999999999,0.8941991674192865,2.260
,0.11,1.8696891682403263,0.32516333360701327,2.190,,0.345,1.4632350012315598,4.560
,0.22,3.3329241694718865,0.48774500041051994,3.600,,0.69,1.544525834633313
,0.44,4.877450004105199,1.1380716676245464,0.870,,1.38,2.1135616684455867
,0.66,5.690358338122732,1.300653334428053,,,2.07,2.1135616684455867
,0.88,6.340685005336759,1.3819441678298063,,,2.76,2.5200158354543527
,1.1,7.316175006157798,1.8696891682403263,,,3.4499999999999997,2.7638883356596127
5.0,0.022000000000000002,0.9807254753249494,0.16345424588749158,7.680,,0.06899999999999999,0.9807254753249494,2.220
,0.11,1.797996704762407,0.32690849177498316,3.090,,0.345,1.3893610900436781,6.190
,0.22,3.269084917749831,0.4903627376624747,4.010,,0.69,1.797996704762407
,0.44,4.413264638962272,0.8989983523812035,0.640,,1.38,1.9614509506498987
,0.66,4.821900253681001,1.144179721212441,,,2.07,1.9614509506498987
,0.88,5.5574443601747125,1.3893610900436781,,,2.76,2.7787221800873563
,1.1,6.211261343724679,1.7162695818186615,,,3.4499999999999997,2.4518136883123733
