1.0,0.022000000000000002,2.8599084829285557,0.6599788806758206,5.420,,0.06899999999999999,0.14666197348351567,8.480
,0.11,4.106535257538439,1.393288748093399,42.330,,0.345,0.36665493370878915,0.060
,0.22,4.8398451249560175,2.0532676287692193,4.310,,0.69,0.5866478939340627
,0.44,4.8398451249560175,2.3465915757362508,3.900,,1.38,0.983292350212432
,0.66,4.9865070984395325,3.1532324298955867,,,2.07,1.1732957878681254
,0.88,5.646485979115353,3.1532324298955867,,,2.76,1.4666197348351566
,1.1,5.719816965857111,3.8132113105714076,,,3.4499999999999997,1.393288748093399
1.5,0.022000000000000002,1.739671081145072,0.15127574618652798,5.280,,0.06899999999999999,0.07563787309326399,2.870
,0.11,3.02551492373056,0.680740857839376,14.560,,0.345,0.15127574618652798,0.080
,0.22,3.857531527756464,1.1345680963989602,4.180,,0.69,0.226913619279792
,0.44,4.235720893222784,1.739671081145072,1.600,,1.38,0.453827238559584
,0.66,5.067737497248688,1.966584700424864,,,2.07,0.529465111652848
,0.88,5.143375370341952,2.496049812077712,,,2.76,0.6051029847461119
,1.1,4.91646175106216,2.722963431357504,,,3.4499999999999997,0.832016604025904
2.0,0.022000000000000002,1.2368277840993458,0.15460347301241822,5.360,,0.06899999999999999,0.0,9.450
,0.11,2.62825904121111,0.3865086825310456,9.870,,0.345,0.07730173650620911,0.020
,0.22,3.7877850888042466,0.8503191015683003,3.310,,0.69,0.15460347301241822
,0.44,3.8650868253104558,1.2368277840993458,1.460,,1.38,0.3865086825310456
,0.66,5.1019146094098025,1.6233364666303913,,,2.07,0.5411121555434638
,0.88,4.792707663384965,2.0098451491614373,,,2.76,0.6184138920496729
,1.1,4.870009399891175,1.9325434126552279,,,3.4499999999999997,0.7730173650620912
2.5,0.022000000000000002,0.7064746834797196,0.07849718705330219,5.900,,0.06899999999999999,0.07849718705330219,2.310
,0.11,2.1979212374924613,0.31398874821320877,5.060,,0.345,0.07849718705330219,0.080
,0.22,2.904395920972181,0.5494803093731153,4.480,,0.69,0.23549156115990655
,0.44,4.081853726771714,0.863469057586324,0.600,,1.38,0.31398874821320877
,0.66,4.631334036144828,1.334452179906137,,,2.07,0.4709831223198131
,0.88,4.945322784358038,1.4914465540127415,,,2.76,0.4709831223198131
,1.1,4.866825597304735,1.8054353022259502,,,3.4499999999999997,0.6279774964264175
3.0,0.022000000000000002,0.7150757026810594,0.07945285585345103,5.920,,0.06899999999999999,0.07945285585345103,8.300
,0.11,1.668509972922472,0.23835856756035312,3.470,,0.345,0.07945285585345103,0.020
,0.22,2.383585675603531,0.5561699909741572,3.400,,0.69,0.23835856756035312
,0.44,3.6548313692587477,0.9534342702414125,0.810,,1.38,0.23835856756035312
,0.66,4.211001360232905,1.0328871260948633,,,2.07,0.47671713512070624
,0.88,4.211001360232905,1.5096042612155698,,,2.76,0.5561699909741572
,1.1,4.846624207060514,1.5890571170690209,,,3.4499999999999997,0.47671713512070624
3.5,0.022000000000000002,0.6411987852489032,0.0801498481561129,5.470,,0.06899999999999999,0.0801498481561129,7.030
,0.11,1.522847114966145,0.2404495444683387,3.190,,0.345,0.0801498481561129,0.020
,0.22,2.164045900215048,0.4007492407805645,3.470,,0.69,0.1602996963122258
,0.44,2.9655443817761773,0.7213486334050161,0.610,,1.38,0.3205993926244516
,0.66,3.767042863337306,0.9617981778733548,,,2.07,0.3205993926244516
,0.88,4.328091800430096,1.2823975704978063,,,2.76,0.4808990889366774
,1.1,4.087642255961757,1.3625474186539193,,,3.4499999999999997,0.4808990889366774
4.0,0.022000000000000002,0.24257753182212985,0.0,6.760,,0.06899999999999999,0.0,6.970
,0.11,1.132028481836606,0.16171835454808656,1.600,,0.345,0.0,0.020
,0.22,1.8597610773029956,0.3234367090961731,2.680,,0.69,0.16171835454808656
,0.44,2.830071204591515,0.6468734181923462,0.660,,1.38,0.24257753182212985
,0.66,3.0726487364136448,0.8085917727404328,,,2.07,0.4851550636442597
,0.88,4.0429588637021645,0.9703101272885194,,,2.76,0.4042958863702164
,1.1,4.44725475007238,1.132028481836606,,,3.4499999999999997,0.566014240918303
4.5,0.022000000000000002,0.40645416700876663,0.0,4.640,,0.06899999999999999,0.0,8.130
,0.11,1.300653334428053,0.08129083340175332,2.910,,0.345,0.0,0.010
,0.22,1.8696891682403263,0.16258166680350664,3.210,,0.69,0.08129083340175332
,0.44,2.357434168650846,0.5690358338122732,0.450,,1.38,0.08129083340175332
,0.66,3.007760835864873,0.8129083340175333,,,2.07,0.24387250020525997
,0.88,3.1703425026683796,0.9754900008210399,,,2.76,0.32516333360701327
,1.1,3.820669169882406,0.9754900008210399,,,3.4499999999999997,0.40645416700876663
5.0,0.022000000000000002,0.24518136883123734,0.0,6.040,,0.06899999999999999,0.0,4.640
,0.11,0.8172712294374578,0.16345424588749158,1.370,,0.345,0.0,0.010
,0.22,1.5528153359311698,0.24518136883123734,1.530,,0.69,0.0
,0.44,2.0431780735936442,0.4086356147187289,0.820,,1.38,0.08172712294374579
,0.66,2.942176425974848,0.4903627376624747,,,2.07,0.16345424588749158
,0.88,3.269084917749831,0.6538169835499663,,,2.76,0.16345424588749158
,1.1,3.67772053246856,0.735544106493712,,,3.4499999999999997,0.24518136883123734
