1.0,0.022000000000000002,1.6866126950604303,0.6599788806758206,2.360,,0.06899999999999999,0.0,2.040
,0.11,2.1265986155109773,1.1732957878681254,105.220,,0.345,0.36665493370878915,0.340
,0.22,2.1265986155109773,1.3199577613516411,1.760,,0.69,0.6599788806758206
,0.44,2.199929602252735,1.393288748093399,19.280,,1.38,0.8066408541593362
,0.66,2.4199225624780087,1.6132817083186723,,,2.07,1.0999648011263674
,0.88,2.4199225624780087,1.6866126950604303,,,2.76,1.0266338143846097
,1.1,2.4199225624780087,1.9066056552857038,,,3.4499999999999997,1.2466267746098831
1.5,0.022000000000000002,1.51275746186528,0.529465111652848,2.640,,0.06899999999999999,0.07563787309326399,9.040
,0.11,2.193498319704656,1.058930223305696,57.330,,0.345,0.30255149237305595,0.040
,0.22,2.4204119389844476,1.285843842585488,1.990,,0.69,0.37818936546632
,0.44,2.571687685170976,1.51275746186528,9.960,,1.38,0.680740857839376
,0.66,2.571687685170976,1.588395334958544,,,2.07,0.983292350212432
,0.88,2.6473255582642397,1.815308954238336,,,2.76,1.058930223305696
,1.1,2.571687685170976,2.0422225735181283,,,3.4499999999999997,1.1345680963989602
2.0,0.022000000000000002,1.391431257111764,0.30920694602483645,2.600,,0.06899999999999999,0.0,2.490
,0.11,2.0098451491614373,0.695715628555882,42.510,,0.345,0.23190520951862736,0.120
,0.22,2.087146885667646,0.695715628555882,2.120,,0.69,0.30920694602483645
,0.44,2.4736555681986916,1.1595260475931368,3.240,,1.38,0.46381041903725473
,0.66,2.62825904121111,1.6233364666303913,,,2.07,0.695715628555882
,0.88,2.62825904121111,1.5460347301241824,,,2.76,0.695715628555882
,1.1,2.62825904121111,1.6233364666303913,,,3.4499999999999997,0.8503191015683003
2.5,0.022000000000000002,1.1774578057995329,0.15699437410660438,2.880,,0.06899999999999999,0.0,7.310
,0.11,1.8839324892792524,0.39248593526651093,23.630,,0.345,0.07849718705330219,0.020
,0.22,2.3549156115990657,0.6279774964264175,2.470,,0.69,0.15699437410660438
,0.44,2.668904359812274,1.0989606187462306,1.660,,1.38,0.31398874821320877
,0.66,2.590407172758972,1.255954992852835,,,2.07,0.39248593526651093
,0.88,2.7474015468655764,1.4129493669594393,,,2.76,0.4709831223198131
,1.1,2.982893108025483,1.648440928119346,,,3.4499999999999997,0.5494803093731153
3.0,0.022000000000000002,1.1123399819483144,0.07945285585345103,2.870,,0.06899999999999999,0.0,12.000
,0.11,1.906868540482825,0.3972642792672552,21.520,,0.345,0.07945285585345103,0.010
,0.22,2.224679963896629,0.6356228468276083,2.150,,0.69,0.07945285585345103
,0.44,2.463038531456982,0.8739814143879615,1.760,,1.38,0.23835856756035312
,0.66,2.8603028107242374,1.1917928378017655,,,2.07,0.31781142341380414
,0.88,2.7013970990173353,1.1917928378017655,,,2.76,0.47671713512070624
,1.1,2.8603028107242374,1.5096042612155698,,,3.4499999999999997,0.6356228468276083
3.5,0.022000000000000002,0.8816483297172418,0.0801498481561129,2.710,,0.06899999999999999,0.0,10.410
,0.11,1.602996963122258,0.3205993926244516,17.390,,0.345,0.0,0.010
,0.22,2.244195748371161,0.4007492407805645,2.090,,0.69,0.0801498481561129
,0.44,2.324345596527274,0.8816483297172418,1.340,,1.38,0.2404495444683387
,0.66,2.5647951409956127,0.8816483297172418,,,2.07,0.2404495444683387
,0.88,2.4846452928394998,1.1220978741855805,,,2.76,0.4007492407805645
,1.1,2.6449449891517256,1.2823975704978063,,,3.4499999999999997,0.4808990889366774
4.0,0.022000000000000002,0.6468734181923462,0.08085917727404328,3.030,,0.06899999999999999,0.0,9.410
,0.11,1.4554651909327792,0.24257753182212985,8.260,,0.345,0.0,0.010
,0.22,1.8597610773029956,0.566014240918303,1.390,,0.69,0.08085917727404328
,0.44,2.264056963673212,0.7277325954663896,2.400,,1.38,0.24257753182212985
,0.66,2.6683528500434286,0.7277325954663896,,,2.07,0.24257753182212985
,0.88,2.506634495495342,0.9703101272885194,,,2.76,0.3234367090961731
,1.1,2.9109303818655583,1.0511693045625627,,,3.4499999999999997,0.4042958863702164
4.5,0.022000000000000002,0.48774500041051994,0.0,2.900,,0.06899999999999999,0.0,7.700
,0.11,1.1380716676245464,0.24387250020525997,5.230,,0.345,0.0,0.010
,0.22,1.544525834633313,0.40645416700876663,1.320,,0.69,0.08129083340175332
,0.44,1.788398334838573,0.5690358338122732,1.860,,1.38,0.16258166680350664
,0.66,2.1948525018473393,0.6503266672140265,,,2.07,0.24387250020525997
,0.88,2.4387250020525997,0.9754900008210399,,,2.76,0.24387250020525997
,1.1,2.601306668856106,0.8129083340175333,,,3.4499999999999997,0.32516333360701327
5.0,0.022000000000000002,0.32690849177498316,0.0,3.400,,0.06899999999999999,0.0,6.190
,0.11,0.8172712294374578,0.16345424588749158,2.420,,0.345,0.0,0.010
,0.22,1.144179721212441,0.24518136883123734,1.170,,0.69,0.08172712294374579
,0.44,1.7162695818186615,0.4086356147187289,1.230,,1.38,0.08172712294374579
,0.66,1.9614509506498987,0.4903627376624747,,,2.07,0.16345424588749158
,0.88,2.3700865653686276,0.6538169835499663,,,2.76,0.24518136883123734
,1.1,2.533540811256119,0.6538169835499663,,,3.4499999999999997,0.24518136883123734
